order_id,order_date,customer_id,country,payment_method,amount,discount_code
O-102612,10-25-2024,C-549,México,efectivo,
O-102613,2025-03-03,C-620,estados unidos,TD,
O-102614,2025-06-19,C-289,mx,tarjeta,
O-102615,2024-07-05,C-305,ar,TD,BLACKFRIDAY
O-102616,04-18-2025,C-441,Estados Unidos,efectivo,BLACKFRIDAY
O-102617,29/07/2024,C-655,México,pp,NULL
O-102618,29/06/2024,C-36,España,tarjeta crédito,
O-102619,2025-03-30,C-979,ar,credito,cupón
O-102620,2024-12-31,C-613,mx,card,NULL
O-102621,05-Jun-2025,C-9,Estados Unidos,efectivo,
O-102622,22/12/2025,C-720,ar,debito,
O-102623,12/05/2024,C-95,Argentina,card,
O-102624,28-Aug-2025,C-194,US,pp,
O-102625,18/07/2025,C-886,México,efectivo,
O-102626,17-Jul-2025,C-338,Argentina,debit,
O-102627,18-Mar-2024,C-388,us,cash,
O-102628,03/11/2024,C-778,ar,tarjeta,
O-102629,21-May-2025,C-683,españa,efectivo,
O-102630,10-03-2024,C-467,ES,tarjeta crédito,
O-102631,2024-07-17,C-928,México,paypal,NULL
O-102632,2024-06-04,C-315,US,debit,BLACKFRIDAY
O-102633,07/09/2024,C-533,mx,cash,
O-102634,10-28-2024,C-732,Argentina,efectivo,
O-102635,2025-02-13,C-253,US,cash,
O-102636,01-11-2025,C-947,Argentina,pp,NULL
O-102637,07-27-2025,C-484,US,cash,
O-102638,2025-12-12,C-849,ES,pp,
O-102639,2026-01-04,C-388,us,debit,
O-102640,21-Apr-2025,C-40,es,efectivo,
O-102641,08-Jan-2025,C-455,mx,TD,WELCOME
O-102642,2024-02-05,C-288,Estados Unidos,TD,
O-102643,29/06/2025,C-693,estados unidos,card,
O-102644,04-15-2025,C-758,es,card,DESC10
O-102645,12-05-2024,C-217,mx,debito,
O-102646,06-Feb-2024,C-779,argentina,TD,DESC10
O-102647,12-05-2024,C-542,MX,cash,DESC10
O-102648,24/11/2025,C-564,estados unidos,cash,
O-102649,2024-07-25,C-700,MX,TC,BLACKFRIDAY
O-102650,22-Aug-2024,C-542,estados unidos,efectivo,BLACKFRIDAY
O-102651,06-27-2024,C-109,argentina,paypal,
O-102652,2024-11-23,C-637,ES,tarjeta,
O-102653,03-03-2024,C-604,España,paypal,cupón
O-102654,29/03/2024,C-466,argentina,tarjeta crédito,
O-102655,09-13-2024,C-21,AR,efectivo,NULL
O-102656,26-May-2025,C-424,argentina,TD,NULL
O-102657,02-18-2025,C-688,US,debito,DESC10
O-102658,11-Jan-2025,C-767,méxico,cash,
O-102659,03-15-2025,C-452,MX,debit,NULL
O-102660,09-03-2024,C-590,MX,cash,
O-102661,09-22-2025,C-638,Argentina,pp,WELCOME
O-102662,12-24-2024,C-235,Estados Unidos,debit,
O-102663,29/10/2024,C-419,españa,credito,
O-102664,13-Jan-2026,C-711,US,cash,WELCOME
O-102665,14-Aug-2025,C-494,mx,TD,BLACKFRIDAY
O-102666,20/07/2024,C-426,ar,paypal,BLACKFRIDAY
O-102667,22-Oct-2024,C-875,argentina,TD,
O-102668,30-May-2025,C-165,AR,tarjeta,
O-102669,13/03/2025,C-728,ES,tarjeta,DESC10
O-102328,08-Jun-2025,C-968,estados unidos,TC,
O-102671,2025-01-31,C-866,méxico,cash,DESC10
O-102672,2024-01-29,C-452,US,TD,
O-102673,07-Feb-2024,C-733,mx,debito,
O-102674,08-09-2025,C-245,España,efectivo,BLACKFRIDAY
O-102675,06-07-2024,C-42,españa,debito,
O-102676,06-30-2024,C-632,méxico,cash,cupón
O-102677,10/03/2025,C-205,Argentina,pp,BLACKFRIDAY
O-100144,2025-04-26,C-497,AR,debit,WELCOME
O-102679,2024-10-08,C-966,argentina,tarjeta,DESC10
O-102680,2025-03-19,C-445,Argentina,pp,
O-102681,22-Jun-2024,C-191,estados unidos,efectivo,WELCOME
O-102682,05-15-2024,C-32,US,debito,WELCOME
O-102683,13/02/2024,C-93,AR,pp,cupón
O-102684,29/06/2025,C-571,México,paypal,WELCOME
O-100687,08-02-2024,C-593,us,cash,NULL
O-102686,01-13-2026,C-923,es,efectivo,NULL
O-102687,2025-03-10,C-794,us,cash,
O-102688,18-Dec-2024,C-563,argentina,debit,BLACKFRIDAY
O-102689,02-May-2025,C-429,ES,debito,DESC10
O-102690,10/04/2024,C-351,méxico,pp,
O-102691,26/09/2025,C-119,Estados Unidos,paypal,
O-102692,28/11/2024,C-783,US,cash,NULL
O-102693,04-Sep-2025,C-470,ar,debito,NULL
O-102694,20-Jan-2025,C-817,México,paypal,BLACKFRIDAY
O-102695,24/12/2025,C-587,AR,debit,BLACKFRIDAY
O-102696,17/01/2026,C-430,méxico,pp,
O-102697,04/06/2025,C-640,MX,TC,
O-100390,2024-04-20,C-63,México,pp,WELCOME
O-102699,12/04/2024,C-440,estados unidos,pp,NULL
O-102700,2025-12-10,C-396,mx,cash,WELCOME
O-102701,27/08/2024,C-606,us,debito,
O-102702,03/10/2025,C-369,mx,card,
O-102703,2024-06-15,C-828,españa,efectivo,
O-102704,20/06/2025,C-823,es,cash,
O-102705,2024-07-14,C-436,méxico,paypal,cupón
O-102706,27/06/2024,C-240,ar,pp,NULL
O-102707,27-Aug-2024,C-493,us,cash,DESC10
O-102708,2025-11-28,C-778,AR,paypal,
O-102709,2024-07-13,C-876,México,credito,DESC10
O-102710,06-08-2025,C-689,us,debito,BLACKFRIDAY
O-102711,24-Feb-2025,C-792,Estados Unidos,cash,DESC10
O-102712,08/12/2024,C-573,Estados Unidos,paypal,
O-102713,19-Mar-2025,C-871,españa,cash,
O-102714,04-10-2024,C-913,argentina,TD,
O-102715,08/04/2025,C-228,ar,paypal,cupón
O-102716,2024-06-14,C-863,estados unidos,debito,
O-102453,26/02/2025,C-685,España,debit,NULL
O-102718,2024-05-26,C-806,MX,card,
O-102719,17-Nov-2025,C-315,ES,paypal,
O-102720,02-17-2025,C-142,us,card,
O-102721,07-Feb-2024,C-551,estados unidos,paypal,
O-102722,29-Jun-2025,C-633,méxico,pp,
O-102723,20-Jul-2024,C-145,ES,efectivo,
O-102724,12-15-2024,C-979,Argentina,TC,DESC10
O-102725,15-Mar-2024,C-274,MX,TC,NULL
O-101643,05/07/2025,C-549,ar,TC,
O-102727,2024-12-13,C-437,Estados Unidos,debit,
O-102167,22/02/2025,C-974,Argentina,TD,NULL
O-102729,2024-04-29,C-101,Estados Unidos,paypal,NULL
O-102730,10-12-2024,C-564,US,paypal,
O-102731,16-May-2025,C-887,Argentina,paypal,DESC10
O-102732,08-29-2024,C-766,España,efectivo,BLACKFRIDAY
O-102733,09-29-2024,C-62,ar,tarjeta,NULL
O-102734,07/04/2024,C-606,us,tarjeta,
O-102735,08-01-2025,C-628,ar,tarjeta crédito,BLACKFRIDAY
O-102736,29/07/2025,C-659,argentina,pp,
O-102737,25-Apr-2024,C-984,España,pp,
O-102738,01/01/2026,C-154,MX,tarjeta crédito,
O-102739,26-Apr-2024,C-689,AR,efectivo,
O-102740,2025-06-27,C-950,mx,paypal,
O-102741,01-06-2025,C-243,ES,debito,DESC10
O-100306,03-04-2025,C-912,ES,debito,NULL
O-102743,27/03/2024,C-510,España,TD,
O-102744,17-Aug-2024,C-303,MX,debit,
O-102745,2025-01-25,C-882,US,cash,NULL
O-102746,24/01/2025,C-651,AR,tarjeta crédito,
O-102747,06-28-2024,C-569,España,paypal,
O-102748,2025-11-12,C-354,España,TD,
O-102749,11-03-2025,C-819,Argentina,tarjeta,NULL
O-102750,10-16-2025,C-327,us,debit,NULL
O-102751,29/05/2024,C-521,españa,debito,NULL
O-102752,09-Apr-2024,C-960,US,debit,BLACKFRIDAY
O-102753,29-Aug-2024,C-413,mx,credito,DESC10
O-102754,2025-07-29,C-570,es,TD,NULL
O-102755,07-21-2024,C-878,argentina,TD,
O-102756,2024-12-21,C-868,ar,efectivo,
O-102757,11-30-2024,C-558,España,TC,
O-102758,2024-04-20,C-341,Argentina,cash,
O-102759,03-Jul-2024,C-315,US,cash,
O-102760,24-Jan-2026,C-193,españa,debit,BLACKFRIDAY
O-102761,01-02-2025,C-297,Estados Unidos,paypal,
O-102762,21/05/2024,C-169,méxico,pp,
O-102763,11/03/2024,C-868,estados unidos,card,DESC10
O-102764,12-19-2024,C-326,mx,tarjeta,BLACKFRIDAY
O-102214,07-Aug-2025,C-664,estados unidos,tarjeta,NULL
O-102766,2024-09-06,C-73,méxico,efectivo,
O-102767,2025-10-16,C-867,es,cash,
O-102768,09-25-2024,C-467,españa,TD,NULL
O-102769,30-Aug-2025,C-59,Argentina,debit,
O-102770,2024-08-16,C-127,AR,efectivo,
O-102771,23-Jun-2025,C-232,España,TD,
O-102132,11-27-2024,C-892,us,paypal,WELCOME
O-102773,03/05/2024,C-31,us,efectivo,DESC10
O-102774,24/07/2025,C-347,US,efectivo,WELCOME
O-102775,05-29-2024,C-524,es,paypal,WELCOME
O-102776,08/05/2025,C-430,US,debito,BLACKFRIDAY
O-102777,10-27-2024,C-879,españa,cash,BLACKFRIDAY
O-102778,13/02/2024,C-670,AR,paypal,cupón
O-102500,25-Jul-2025,C-188,España,debito,
O-102780,12-11-2025,C-936,AR,credito,
O-102644,25-Mar-2025,C-255,argentina,cash,BLACKFRIDAY
O-102782,26-Mar-2024,C-162,México,pp,NULL
O-102783,23-Feb-2025,C-375,ar,paypal,
O-102784,2024-02-22,C-726,méxico,cash,
O-102785,13-Jul-2025,C-55,méxico,pp,
O-102786,21/12/2024,C-421,mx,debit,
O-102787,2025-06-11,C-774,AR,debit,DESC10
O-102788,2024-05-02,C-629,us,efectivo,cupón
O-102789,08-08-2025,C-455,es,tarjeta crédito,BLACKFRIDAY
O-102790,05-04-2024,C-832,argentina,credito,DESC10
O-102791,05-Apr-2025,C-13,España,cash,
O-102792,13-May-2024,C-812,Estados Unidos,TD,WELCOME
O-102793,19/01/2026,C-856,Argentina,tarjeta crédito,NULL
O-102794,2024-05-14,C-502,estados unidos,TC,BLACKFRIDAY
O-102795,2024-04-21,C-705,estados unidos,card,DESC10
O-102796,06-08-2025,C-67,US,paypal,
O-102797,20/12/2025,C-536,us,TD,cupón
O-102798,02-23-2025,C-490,España,tarjeta,
O-102799,12-28-2024,C-523,es,pp,NULL
O-102800,09-03-2025,C-631,México,cash,
O-102801,2025-12-30,C-842,mx,debit,
O-102802,23/01/2025,C-980,méxico,credito,WELCOME
O-102803,04-03-2024,C-357,AR,pp,WELCOME
O-102804,11-29-2025,C-413,MX,TD,
O-102805,2025-10-02,C-430,estados unidos,paypal,
O-102806,28/07/2025,C-496,México,TC,
O-102551,21/01/2025,C-528,estados unidos,efectivo,DESC10
O-102808,16-Dec-2024,C-812,MX,TD,BLACKFRIDAY
O-102809,04-22-2025,C-439,AR,debito,
O-102810,2024-02-18,C-47,estados unidos,pp,WELCOME
O-102811,2025-06-14,C-908,españa,tarjeta,
O-102812,07-25-2024,C-177,ES,TC,
O-102813,09-22-2024,C-74,españa,cash,
O-102814,31-Jan-2025,C-419,México,TD,
O-101018,2025-03-27,C-91,MX,debit,DESC10
O-102816,02-15-2024,C-368,estados unidos,efectivo,
O-102817,2025-06-14,C-760,argentina,cash,cupón
O-102818,12-12-2025,C-638,us,efectivo,
O-102819,01-20-2025,C-805,México,TD,NULL
O-102820,05-Sep-2024,C-575,estados unidos,debito,NULL
O-102821,09-13-2024,C-62,España,tarjeta,
O-102822,11-23-2025,C-298,España,pp,
O-102823,12-30-2024,C-308,estados unidos,paypal,NULL
O-102824,23-Nov-2024,C-908,Estados Unidos,debito,cupón
O-102825,2025-03-06,C-782,estados unidos,efectivo,
O-102826,09-05-2024,C-245,us,paypal,NULL
O-102827,10-03-2025,C-623,AR,paypal,
O-102828,09-04-2025,C-392,US,tarjeta crédito,
O-102829,12-15-2024,C-890,es,debito,
O-102830,11-Jan-2026,C-520,argentina,pp,
O-102831,2024-05-10,C-435,AR,pp,DESC10
O-102832,2025-09-11,C-783,argentina,paypal,WELCOME
O-102833,02-12-2025,C-692,MX,cash,DESC10
O-102160,22-Feb-2025,C-749,Estados Unidos,credito,
O-102835,11/08/2024,C-126,México,card,NULL
O-102836,20-Nov-2025,C-374,argentina,paypal,
O-102837,16/04/2025,C-308,AR,pp,DESC10
O-102838,16/09/2024,C-665,AR,tarjeta crédito,
O-102839,10-23-2025,C-320,es,tarjeta crédito,
O-102840,06-16-2025,C-78,es,pp,
O-102841,2025-12-28,C-75,es,paypal,BLACKFRIDAY
O-102842,2025-01-08,C-243,argentina,pp,NULL
O-102843,05/10/2024,C-774,Argentina,efectivo,BLACKFRIDAY
O-102844,20-Jan-2025,C-713,españa,debito,
O-102845,09-03-2024,C-59,España,paypal,DESC10
O-102846,06/11/2024,C-164,ES,TC,NULL
O-102847,11-Apr-2025,C-110,ES,debit,
O-102848,2026-01-11,C-845,es,debit,cupón
O-102849,2024-03-18,C-789,US,pp,
O-102850,09/06/2025,C-186,argentina,paypal,NULL
O-102851,13-Jun-2024,C-46,España,debito,NULL
O-102852,2025-10-12,C-805,ar,debit,
O-102853,03-06-2025,C-348,MX,efectivo,DESC10
O-102854,2024-11-14,C-210,es,card,BLACKFRIDAY
O-102855,26-Aug-2025,C-309,ES,debito,
O-102856,02-14-2024,C-434,us,paypal,DESC10
O-102857,17/09/2025,C-492,AR,debito,
O-102858,10-Dec-2025,C-151,españa,credito,BLACKFRIDAY
O-102859,28/04/2024,C-362,México,tarjeta,BLACKFRIDAY
O-102860,08-10-2025,C-910,ar,credito,WELCOME
O-102861,30-Jul-2025,C-594,AR,TC,NULL
O-101098,07-Dec-2025,C-423,mx,TC,
O-102863,06/11/2024,C-992,Argentina,TD,
O-102864,09/01/2025,C-827,Estados Unidos,tarjeta crédito,NULL
O-102865,2025-06-29,C-934,AR,paypal,NULL
O-102866,2024-11-20,C-660,AR,TD,DESC10
O-102867,2025-02-25,C-676,AR,efectivo,
O-102868,19/05/2025,C-863,us,efectivo,NULL
O-102869,06/03/2024,C-530,España,card,DESC10
O-102870,29/10/2025,C-859,estados unidos,card,
O-102871,20/10/2025,C-343,méxico,paypal,
O-102872,20-Feb-2025,C-858,US,debito,
O-101396,18-Jul-2024,C-435,México,debito,BLACKFRIDAY
O-102874,04-Jul-2024,C-297,MX,cash,
O-102875,2024-12-14,C-727,Argentina,cash,NULL
O-102876,11-02-2024,C-280,AR,tarjeta,NULL
O-102877,24-Feb-2025,C-779,us,pp,
O-102878,19/05/2025,C-180,MX,efectivo,WELCOME
O-102879,2025-09-05,C-110,AR,tarjeta crédito,cupón
O-102880,20-Jun-2025,C-299,ar,pp,NULL
O-102881,2025-07-31,C-789,es,TD,
O-102882,2025-06-11,C-521,estados unidos,paypal,NULL
O-102883,18/12/2024,C-185,Argentina,TC,
O-102884,02-23-2024,C-373,argentina,credito,
O-102885,18/11/2024,C-404,es,cash,
O-102886,06-Sep-2025,C-331,ar,TC,BLACKFRIDAY
O-102887,29/10/2024,C-123,us,debit,
O-101994,01/03/2024,C-797,us,paypal,NULL
O-102889,23/03/2025,C-853,Estados Unidos,cash,
O-102890,2024-09-21,C-803,Argentina,efectivo,BLACKFRIDAY
O-102891,09/03/2024,C-659,españa,debit,
O-102892,27/11/2025,C-820,mx,TC,
O-102893,03-18-2025,C-976,ar,efectivo,
O-102894,21-Sep-2025,C-619,ar,TC,DESC10
O-102895,06/10/2025,C-962,Estados Unidos,efectivo,
O-102896,2024-09-25,C-765,México,cash,NULL
O-102897,26/11/2024,C-931,AR,card,
O-102898,2025-04-27,C-749,méxico,debito,
O-102899,08-02-2024,C-8,es,credito,
O-102900,2025-07-29,C-273,es,tarjeta,BLACKFRIDAY
O-102901,16/05/2025,C-221,MX,TC,NULL
O-102902,20/08/2024,C-830,ar,card,
O-102903,2024-05-24,C-72,AR,pp,
O-101813,2024-02-12,C-228,US,debito,
O-102905,21/09/2025,C-438,mx,TD,WELCOME
O-102906,13-Mar-2024,C-450,España,debit,
O-102907,2024-06-20,C-990,méxico,cash,WELCOME
O-102908,16/02/2024,C-734,ar,efectivo,BLACKFRIDAY
O-102909,14-Aug-2024,C-248,ar,pp,
O-102910,2025-06-20,C-136,mx,cash,NULL
O-102911,16-Aug-2024,C-323,us,efectivo,
O-102912,2024-04-13,C-145,España,debito,
O-102913,22/10/2025,C-969,españa,pp,BLACKFRIDAY
O-102914,2024-12-11,C-228,Estados Unidos,paypal,NULL
O-102915,25-Jul-2024,C-466,ar,pp,WELCOME
O-102916,12/07/2025,C-372,AR,pp,
O-102917,17/05/2024,C-932,México,tarjeta,
O-102918,10-Feb-2025,C-482,España,tarjeta crédito,BLACKFRIDAY
O-102919,08-01-2024,C-596,Argentina,tarjeta,
O-102920,2025-05-10,C-191,México,TD,
O-102921,27/03/2024,C-715,ES,TC,cupón
O-102922,02-Feb-2024,C-949,mx,tarjeta,
O-102923,2025-10-31,C-251,es,pp,
O-102924,01-Apr-2025,C-415,argentina,debito,
O-102925,11-04-2025,C-332,mx,paypal,cupón
O-102926,02/05/2025,C-939,argentina,pp,cupón
O-102927,03-12-2024,C-45,AR,tarjeta crédito,BLACKFRIDAY
O-101808,21/11/2025,C-729,es,pp,
O-102929,25-Nov-2025,C-267,Estados Unidos,tarjeta,BLACKFRIDAY
O-102930,2025-06-03,C-662,Estados Unidos,tarjeta,
O-102931,05-16-2025,C-512,España,paypal,BLACKFRIDAY
O-102932,01-Apr-2025,C-79,España,cash,BLACKFRIDAY
O-102933,2025-04-17,C-399,us,tarjeta crédito,
O-102934,2026-01-10,C-513,ES,debito,cupón
O-102935,2026-01-12,C-765,España,efectivo,NULL
O-102936,2025-12-02,C-746,ES,credito,BLACKFRIDAY
O-102937,08-23-2024,C-441,España,credito,NULL
O-102938,2025-12-02,C-530,españa,paypal,
O-102939,25-Jul-2024,C-167,estados unidos,cash,BLACKFRIDAY
O-102940,13/08/2025,C-75,ES,debito,
O-102941,30-Mar-2024,C-985,españa,efectivo,
O-102942,17/05/2024,C-796,estados unidos,debit,BLACKFRIDAY
O-102943,06-03-2024,C-535,us,cash,
O-102944,02-21-2024,C-708,MX,paypal,DESC10
O-102945,10-Jul-2025,C-510,argentina,pp,
O-102946,10-10-2024,C-804,ES,debit,WELCOME
O-102947,07-Oct-2025,C-850,MX,paypal,cupón
O-102948,2024-04-18,C-678,es,debito,
O-102949,07-Apr-2024,C-105,us,card,
O-102950,14-Feb-2025,C-962,ar,debito,
O-102951,06/08/2025,C-13,US,TD,DESC10
O-102952,2024-05-03,C-498,mx,paypal,BLACKFRIDAY
O-102953,10-26-2024,C-517,es,efectivo,BLACKFRIDAY
O-102954,2024-05-21,C-281,Estados Unidos,paypal,
O-102955,23-Sep-2025,C-848,AR,paypal,BLACKFRIDAY
O-102956,29-Apr-2025,C-338,españa,debit,DESC10
O-102957,2024-05-26,C-267,MX,tarjeta crédito,
O-102958,12/02/2024,C-508,mx,efectivo,
O-102959,03/03/2025,C-161,MX,TD,
O-102960,2025-04-30,C-855,ar,efectivo,WELCOME
O-102961,15/10/2025,C-845,Argentina,tarjeta,WELCOME
O-102962,28-Dec-2025,C-419,México,paypal,
O-102963,30-Nov-2025,C-670,argentina,TD,
O-102964,06-30-2024,C-631,argentina,efectivo,
O-102965,06-Apr-2025,C-730,mx,credito,NULL
O-102966,20-Dec-2024,C-504,estados unidos,cash,WELCOME
O-102967,06-25-2025,C-914,méxico,debito,
O-102968,12-01-2024,C-93,es,pp,BLACKFRIDAY
O-102969,10-21-2024,C-664,México,debit,
O-102970,04-08-2024,C-929,mx,cash,WELCOME
O-102971,02/01/2025,C-224,México,efectivo,NULL
O-102972,2025-10-28,C-287,España,credito,
O-100142,25-Jun-2024,C-370,españa,pp,WELCOME
O-102974,12/05/2024,C-824,España,cash,NULL
O-102975,02-Nov-2024,C-508,méxico,tarjeta,BLACKFRIDAY
O-102976,08-Mar-2025,C-185,ar,debito,NULL
O-102977,12-11-2024,C-242,estados unidos,debito,cupón
O-102978,23-Jan-2026,C-112,Argentina,paypal,
O-102979,18-Oct-2025,C-524,mx,paypal,
O-102980,2024-10-30,C-570,España,cash,cupón
O-102981,09-24-2025,C-998,Argentina,credito,DESC10
O-102982,07-22-2024,C-142,AR,paypal,
O-102983,25/12/2024,C-287,argentina,efectivo,
O-102984,2025-09-04,C-274,es,tarjeta,
O-102985,02-Dec-2024,C-900,MX,pp,
O-102986,2024-07-26,C-955,US,debit,NULL
O-102987,20/06/2024,C-896,argentina,efectivo,WELCOME
O-102988,10-16-2024,C-513,Argentina,TC,
O-102989,03/02/2024,C-387,estados unidos,cash,
O-102990,2025-05-13,C-915,estados unidos,paypal,cupón
O-102991,14-Mar-2024,C-297,US,TD,
O-102992,02-15-2024,C-645,MX,paypal,DESC10
O-102993,07/12/2024,C-173,es,efectivo,WELCOME
O-102994,12-14-2025,C-83,españa,paypal,
O-102995,2024-07-12,C-507,México,debit,NULL
O-102996,17/06/2025,C-566,Argentina,pp,
O-102997,21-Aug-2025,C-409,España,tarjeta,WELCOME
O-102998,06-24-2024,C-345,Argentina,paypal,DESC10
O-102999,13-Jan-2026,C-492,Estados Unidos,card,
O-103000,2025-01-29,C-858,mx,paypal,
O-103001,03/02/2025,C-187,estados unidos,debito,cupón
O-103002,2024-04-07,C-837,US,TD,NULL
O-103003,08/01/2025,C-574,mx,TC,cupón
O-103004,05-14-2025,C-381,mx,tarjeta,NULL
O-103005,01-Feb-2024,C-163,méxico,efectivo,BLACKFRIDAY
O-103006,2025-10-15,C-686,mx,pp,
O-103007,29/06/2025,C-469,es,paypal,
O-103008,08-03-2024,C-510,México,TD,NULL
O-103009,2025-09-21,C-153,us,paypal,NULL
O-103010,05-13-2024,C-966,Argentina,tarjeta,DESC10
O-103011,2024-02-07,C-864,España,debito,NULL
O-103012,2024-10-26,C-953,españa,pp,BLACKFRIDAY
O-103013,07/04/2024,C-668,España,paypal,
O-103014,11-Jan-2026,C-637,ar,TD,
O-103015,02-15-2024,C-69,US,pp,DESC10
O-103016,10-22-2024,C-750,españa,pp,NULL
O-103017,07-01-2025,C-613,AR,cash,
O-103018,24-Mar-2025,C-716,Argentina,TD,
O-103019,02-19-2025,C-710,estados unidos,cash,
O-103020,26-Sep-2024,C-86,méxico,pp,BLACKFRIDAY
O-103021,12/08/2025,C-433,argentina,credito,cupón
O-103022,2025-08-02,C-582,ar,pp,NULL
O-103023,09-16-2025,C-758,mx,efectivo,
O-101295,09-25-2025,C-803,Estados Unidos,pp,DESC10
O-103025,29/11/2025,C-812,México,cash,BLACKFRIDAY
O-103026,07-25-2025,C-616,argentina,tarjeta crédito,
O-103027,2024-09-30,C-652,España,cash,DESC10
O-103028,2025-05-30,C-926,AR,efectivo,
O-103029,2024-02-20,C-193,mx,TC,
O-103030,20-Jun-2025,C-188,ar,tarjeta crédito,
O-103031,01/07/2024,C-421,España,cash,cupón
O-103032,30/01/2025,C-305,México,efectivo,cupón
O-103033,24-Jul-2024,C-964,ar,credito,NULL
O-103034,16-Jan-2026,C-546,MX,credito,
O-103035,23-Apr-2024,C-400,Argentina,pp,cupón
O-101040,18/03/2024,C-236,España,debito,NULL
O-103037,30/10/2024,C-799,España,TD,NULL
O-103038,07/07/2025,C-873,Estados Unidos,tarjeta crédito,WELCOME
O-103039,12-04-2024,C-901,MX,pp,NULL
O-103040,08-21-2024,C-601,Estados Unidos,debit,WELCOME
O-103041,08-28-2025,C-574,MX,pp,NULL
O-103042,10-22-2024,C-345,MX,TC,
O-103043,12-30-2025,C-864,estados unidos,paypal,
O-103044,2026-01-23,C-8,ES,cash,BLACKFRIDAY
O-103045,04-15-2024,C-468,AR,debit,
O-103046,09-Nov-2024,C-178,méxico,card,
O-103047,21-Jun-2024,C-95,estados unidos,tarjeta,
O-103048,26/10/2024,C-623,España,pp,
O-103049,08/03/2025,C-187,ES,TD,
O-101067,2024-12-17,C-484,españa,cash,BLACKFRIDAY
O-103051,03/10/2024,C-82,ES,debit,cupón
O-103052,2025-09-02,C-544,MX,TD,
O-103053,07/11/2024,C-160,estados unidos,pp,
O-103054,10-16-2025,C-687,méxico,pp,
O-103055,03/05/2025,C-602,España,debit,NULL
O-103056,2025-07-01,C-511,México,debito,
O-103057,30-Nov-2024,C-807,AR,pp,BLACKFRIDAY
O-103058,2024-08-28,C-276,argentina,card,NULL
O-103059,2024-09-19,C-399,españa,credito,WELCOME
O-103060,18/10/2024,C-249,estados unidos,credito,NULL
O-103061,02-08-2025,C-557,AR,cash,WELCOME
O-100578,12-29-2024,C-749,argentina,cash,NULL
O-103063,2025-12-03,C-220,Estados Unidos,card,DESC10
O-103064,08/05/2024,C-862,españa,efectivo,DESC10
O-103065,2025-01-12,C-588,argentina,efectivo,cupón
O-103066,07-13-2024,C-662,ES,cash,DESC10
O-103067,2025-06-02,C-492,US,debit,BLACKFRIDAY
O-103068,2025-12-25,C-566,ar,cash,NULL
O-103069,30-Jul-2024,C-623,México,debito,DESC10
O-103070,12/10/2025,C-326,ES,paypal,WELCOME
O-103071,15-Nov-2025,C-789,México,debit,
O-103072,2025-11-08,C-83,US,debito,
O-103073,2024-04-08,C-410,estados unidos,efectivo,
O-103074,09-19-2024,C-70,México,paypal,WELCOME
O-103075,12-12-2024,C-134,US,efectivo,
O-103076,03-Jun-2025,C-593,españa,TD,
O-103077,03-12-2025,C-310,españa,debito,
O-103078,05-Nov-2024,C-143,méxico,debito,
O-103079,21-Dec-2025,C-613,estados unidos,cash,BLACKFRIDAY
O-103080,12-09-2024,C-176,México,tarjeta,
O-103081,17/08/2025,C-638,es,TC,WELCOME
O-103082,12/04/2025,C-254,AR,TD,WELCOME
O-103083,06-26-2024,C-442,AR,paypal,NULL
O-103084,15-Dec-2025,C-33,argentina,tarjeta,
O-103085,10/08/2025,C-473,méxico,TD,BLACKFRIDAY
O-103086,21/07/2025,C-842,ES,cash,WELCOME
O-103087,2025-05-26,C-437,estados unidos,cash,
O-102892,09-30-2024,C-74,ES,TD,
O-103089,06-Jan-2025,C-193,Estados Unidos,card,
O-103090,08-23-2025,C-862,mx,TC,NULL
O-103091,2024-09-29,C-237,US,card,
O-101249,30/04/2024,C-165,Argentina,efectivo,DESC10
O-103093,2025-11-07,C-492,México,efectivo,DESC10
O-103094,2024-03-25,C-364,Argentina,pp,
O-103095,30-Jun-2024,C-280,US,cash,DESC10
O-103096,2024-02-24,C-446,es,tarjeta crédito,
O-103097,07-30-2025,C-542,ar,card,
O-103098,19/03/2025,C-194,Argentina,debito,
O-101435,14-Jun-2024,C-926,US,pp,
O-103100,2025-05-21,C-129,méxico,pp,
O-103101,08-26-2024,C-305,US,TD,
O-103102,2024-03-10,C-519,mx,credito,WELCOME
O-103103,22-Jun-2025,C-216,us,TC,DESC10
O-103104,02-06-2024,C-489,estados unidos,pp,
O-103105,15/07/2025,C-535,Argentina,efectivo,
O-103106,05/05/2024,C-243,méxico,debit,
O-103107,2025-05-08,C-414,argentina,cash,WELCOME
O-103108,27-Apr-2024,C-762,Estados Unidos,pp,
O-100418,22-Jun-2025,C-66,españa,cash,DESC10
O-103110,01-21-2026,C-915,Estados Unidos,pp,DESC10
O-103111,03/11/2025,C-63,Estados Unidos,pp,
O-103112,24/07/2025,C-129,España,pp,NULL
O-103113,27-Jan-2024,C-255,MX,tarjeta crédito,BLACKFRIDAY
O-100789,17-Dec-2024,C-889,US,credito,
O-103115,2025-08-18,C-505,AR,TD,BLACKFRIDAY
O-103116,2026-01-20,C-159,es,TC,NULL
O-102428,19-Dec-2025,C-787,ES,credito,BLACKFRIDAY
O-103118,09/04/2024,C-644,México,efectivo,
O-103119,08/09/2024,C-796,España,debito,NULL
O-103120,25/09/2024,C-805,Argentina,debit,DESC10
O-103121,23-Oct-2025,C-602,es,debito,
O-103122,18-Oct-2025,C-423,mx,cash,
