timestamp,device_id,temperatura_c,vibracion_ms2,estado,linea_produccion
14/01/2026 03:52,SENSOR-026,52.66,19.848,NORMAL,B
2026-01-06 09:12:28,SENSOR-014,"71,51",3.868,Alerta,línea B
07/01/2026 15:33,SENSOR-021,78.37,3.146,Alerta,C
2026-01-15T14:59:00,SENSOR-027,57.0,3.655,NORMAL,C
2026-01-16 12:23:41,SENSOR-031,41.99,1.665,OK,Linea B
2026-01-25 14:27:20,SENSOR-018,78.47,43.889,Alerta,b
2026-01-21 01:05:41,SENSOR-011,"61,38",0.0,NORMAL,Linea B
03/01/2026 11:06,SENSOR-007,31.57,0.445,warning,c
2026-01-15T13:01:30,SENSOR-026,37.79,2.024,fail,línea C
2026-01-15 05:15:36,SENSOR-025,8.92,29.106,OK,línea C
2026-01-23 23:31:02,SENSOR-041,66.29,20.218,NORMAL,C
2025-12-30T09:33:14,SENSOR-038,,2.308,ok,Linea A
2026-01-23T06:55:17,SENSOR-035,76.23,4.082,OK,Linea A
07/01/2026 12:51,SENSOR-024,"48,89",4.744,ok,Linea A
10/01/2026 09:55,SENSOR-043,67.63,44.102,NORMAL,C
2026-01-07 18:36:23,SENSOR-010,110.75,4.216,1,B
2025-12-29T20:11:16,SENSOR-035,40.28,1.187,ok,Linea A
2026-01-05 12:07:45,SENSOR-049,60.11,1.579,0,Linea C
2026-01-22 21:34:47,SENSOR-004,33.1,4.835,0,Linea A
2026-01-13T10:55:00,SENSOR-001,79.32,3.647,0,B
20/01/2026 15:38,SENSOR-028,151.58,0.966,Alerta,Linea A
11/01/2026 23:35,SENSOR-033,66.27,2.678,0,Linea B
2026-01-22 05:29:39,SENSOR-050,31.01,3.39,OK,b
14/01/2026 17:05,SENSOR-029,71.61,2.041,warning,c
2026-01-16 16:43:36,SENSOR-002,32.25,4.355,OK,c
2026-01-26T02:09:55,SENSOR-008,26.52,4.689,ERROR,c
2026-01-06T12:11:26,SENSOR-019,33.72,0.445,0,Linea C
2026-01-17T04:55:45,SENSOR-022,50.66,0.341,0,B
2026-01-25T12:30:56,SENSOR-018,48.31,9.55,1,línea C
2025-12-30T19:39:36,SENSOR-009,49.38,1.518,NORMAL,A
2026-01-17 05:19:48,SENSOR-038,36.71,0.752,WARN,B
2026-01-19 20:06:43,SENSOR-030,74.61,2.107,0,línea A
2026-01-27 00:35:33,SENSOR-022,153.58,0.0,WARN,a
2025-12-30 19:55:41,SENSOR-008,28.68,2.544,0,línea C
2026-01-19T00:42:06,SENSOR-001,62.9,4.471,warning,Linea C
30/12/2025 08:05,SENSOR-028,49.38,0.153,WARN,C
31/12/2025 12:54,SENSOR-030,63.94,3.545,ERROR,Linea A
2026-01-02 14:59:53,SENSOR-004,41.28,4.637,0,Linea B
2026-01-26T08:06:35,SENSOR-048,69.58,4.588,warning,línea B
2026-01-24T19:40:18,SENSOR-048,52.87,1.714,OK,C
2026-01-08 15:26:22,SENSOR-007,42.36,0.0,NORMAL,C
02/01/2026 04:19,SENSOR-003,41.28,2.759,OK,línea A
2026-01-11T20:19:59,SENSOR-011,53.62,2.077,0,A
2026-01-24 20:55:02,SENSOR-001,51.65,1.627,ok,b
2026-01-06 15:47:24,SENSOR-037,28.33,0.597,1,línea A
2026-01-11 13:53:11,SENSOR-012,75.96,2.442,0,c
2026-01-07 12:40:59,SENSOR-010,40.49,4.009,ok,línea B
2026-01-07 18:55:43,SENSOR-026,27.85,2.825,ok,línea A
2026-01-16 00:59:41,SENSOR-037,65.79,4.658,OK,b
2025-12-31T16:02:31,SENSOR-001,60.46,0.793,ok,Linea B
29/12/2025 11:55,SENSOR-043,29.26,0.268,0,B
2026-01-20T05:57:55,SENSOR-018,41.77,2.688,0,a
2026-01-13 22:47:00,SENSOR-009,28.77,0.0,0,línea C
2026-01-19 00:37:55,SENSOR-033,30.74,2.314,WARN,Linea C
2026-01-18 09:50:04,SENSOR-031,66.88,3.121,ok,B
01/01/2026 15:25,SENSOR-046,23.72,1.109,OK,Linea C
2026-01-27T22:40:45,SENSOR-014,51.66,1.378,NORMAL,línea A
05/01/2026 00:37,SENSOR-045,40.74,1.498,NORMAL,C
2025-12-31 23:49:52,SENSOR-041,51.58,1.275,OK,línea B
2026-01-10T10:37:54,SENSOR-047,67.6,1.955,0,c
04/01/2026 21:48,SENSOR-037,35.86,2.038,1,C
10/01/2026 09:01,SENSOR-045,70.0,3.083,fail,línea A
01/01/2026 22:42,SENSOR-040,66.68,0.666,0,c
2026-01-08 02:13:12,SENSOR-010,136.41,1.962,ok,línea B
11/01/2026 07:12,SENSOR-024,69.74,1.028,OK,línea A
2026-01-04T06:41:59,SENSOR-044,58.17,1.82,ok,Linea A
2026-01-17 16:50:26,SENSOR-032,"56,15",0.0,OK,línea C
2026-01-04 11:41:29,SENSOR-025,25.27,0.121,2,A
24/01/2026 13:38,SENSOR-010,42.55,25.658,NORMAL,Linea A
03/01/2026 07:02,SENSOR-029,52.77,1.755,ok,Linea B
2026-01-16T15:02:34,SENSOR-047,60.93,36.203,ok,a
2026-01-28T01:11:03,SENSOR-004,65.52,0.321,0,A
2025-12-30 01:41:35,SENSOR-038,"33,69",0.212,ok,Linea B
25/01/2026 14:28,SENSOR-045,59.47,2.917,ok,b
19/01/2026 07:46,SENSOR-007,34.15,1.299,0,línea B
24/01/2026 20:11,SENSOR-019,60.24,3.412,0,línea A
22/01/2026 16:41,SENSOR-017,51.32,0.586,OK,B
31/12/2025 18:55,SENSOR-007,59.08,2.099,OK,A
2026-01-19T23:12:00,SENSOR-009,29.55,4.466,0,línea C
2026-01-27 07:42:11,SENSOR-043,,4.326,OK,A
2025-12-30T13:15:56,SENSOR-018,78.05,3.463,OK,a
2026-01-02 04:39:49,SENSOR-024,"46,96",1.473,NORMAL,línea A
24/01/2026 14:28,SENSOR-025,"74,05",1.979,NORMAL,línea B
2026-01-18T11:39:20,SENSOR-044,59.1,1.409,ok,a
04/01/2026 23:13,SENSOR-025,63.25,3.608,NORMAL,Linea C
2026-01-24 08:23:27,SENSOR-033,32.69,3.283,OK,línea B
2026-01-25 15:55:22,SENSOR-011,47.45,37.568,ok,C
2026-01-14 16:54:19,SENSOR-034,68.3,6.253,OK,B
2026-01-14T18:05:28,SENSOR-008,,1.359,OK,línea B
2026-01-25 15:03:29,SENSOR-045,196.64,1.174,fail,Linea B
2026-01-07 06:28:13,SENSOR-038,171.05,1.71,WARN,b
18/01/2026 08:09,SENSOR-045,"40,94",2.174,ok,a
03/01/2026 06:29,SENSOR-020,77.69,25.679,NORMAL,A
2026-01-26 18:36:01,SENSOR-002,"13,47",2.001,NORMAL,C
2026-01-15T01:37:07,SENSOR-044,26.22,24.059,ok,c
2026-01-09 06:35:03,SENSOR-021,41.83,3.653,0,línea B
24/01/2026 14:46,SENSOR-017,47.44,4.416,Alerta,Linea A
2026-01-16T15:54:07,SENSOR-043,61.86,8.742,1,c
06/01/2026 20:01,SENSOR-025,63.58,4.885,OK,c
2025-12-30T12:55:04,SENSOR-023,33.18,0.283,ok,C
2026-01-14T13:01:33,SENSOR-050,"40,05",1.259,0,a
2026-01-18 22:11:31,SENSOR-025,27.12,2.111,NORMAL,Linea A
31/12/2025 09:26,SENSOR-006,40.22,0.478,NORMAL,A
2026-01-19 01:01:59,SENSOR-050,,1.196,WARN,Linea B
15/01/2026 19:52,SENSOR-039,73.5,0.134,OK,Linea B
2026-01-05T22:52:41,SENSOR-004,"170,93",2.042,ok,c
2026-01-25T21:55:19,SENSOR-033,50.25,1.487,1,línea B
2026-01-10T00:40:23,SENSOR-005,184.02,0.0,OK,línea C
19/01/2026 12:20,SENSOR-023,"65,09",2.426,ok,b
31/12/2025 11:50,SENSOR-012,41.36,0.222,OK,A
18/01/2026 07:56,SENSOR-023,"29,35",0.802,0,Linea B
2026-01-11 10:17:05,SENSOR-008,50.39,4.644,0,b
2025-12-31 20:18:08,SENSOR-033,48.44,2.304,NORMAL,Linea C
2026-01-03T22:41:07,SENSOR-020,74.58,46.187,warning,Linea A
2026-01-09T21:00:26,SENSOR-035,31.63,3.791,1,línea C
03/01/2026 22:42,SENSOR-019,61.81,2.946,OK,C
30/12/2025 05:42,SENSOR-016,58.51,0.208,0,Linea C
30/12/2025 00:40,SENSOR-023,36.05,1.532,OK,a
2025-12-30 23:05:09,SENSOR-004,43.52,1.573,0,c
2026-01-02 00:48:57,SENSOR-018,68.18,0.0,ok,C
2026-01-06T11:17:31,SENSOR-001,41.58,4.409,0,c
26/01/2026 12:51,SENSOR-035,78.82,3.465,0,A
2025-12-29 23:52:54,SENSOR-018,30.89,1.623,ok,B
12/01/2026 15:00,SENSOR-049,38.14,4.024,NORMAL,línea B
2026-01-23 01:11:46,SENSOR-025,29.47,1.429,NORMAL,Linea C
26/01/2026 08:43,SENSOR-031,85.97,2.426,0,línea C
2026-01-22T02:01:15,SENSOR-028,55.96,3.476,ok,a
2025-12-29 21:06:41,SENSOR-002,,1.58,ok,línea A
2026-01-18 05:09:12,SENSOR-021,33.25,3.754,NORMAL,B
2026-01-04T06:13:57,SENSOR-009,76.26,11.661,NORMAL,b
01/01/2026 03:18,SENSOR-044,37.74,1.004,NORMAL,línea B
11/01/2026 04:20,SENSOR-038,44.75,1.773,ok,línea C
23/01/2026 12:13,SENSOR-026,68.51,4.943,NORMAL,línea C
2026-01-13T17:01:48,SENSOR-028,110.09,4.838,ERROR,B
2026-01-08 03:23:00,SENSOR-008,41.04,3.123,2,B
2026-01-05 12:51:25,SENSOR-015,43.88,0.294,NORMAL,B
08/01/2026 10:58,SENSOR-039,68.15,0.733,ok,C
2026-01-22 02:18:07,SENSOR-013,31.08,3.468,0,C
2026-01-10T05:32:49,SENSOR-002,27.7,0.0,ok,Linea B
2026-01-19 10:00:27,SENSOR-046,,1.296,0,Linea A
2026-01-24T00:15:15,SENSOR-032,,29.588,ok,Linea B
2025-12-30T18:36:54,SENSOR-042,50.08,1.459,NORMAL,C
29/12/2025 21:55,SENSOR-019,49.24,4.97,NORMAL,Linea B
2026-01-20 06:50:30,SENSOR-021,43.53,3.176,0,línea B
2026-01-15 10:23:46,SENSOR-034,43.52,4.698,NORMAL,Linea C
2025-12-29 20:12:20,SENSOR-028,61.29,0.0,0,Linea B
2026-01-19 06:18:29,SENSOR-049,47.76,0.0,ok,B
10/01/2026 09:10,SENSOR-045,70.85,0.0,0,A
2026-01-10T17:37:33,SENSOR-042,61.57,4.699,0,línea C
03/01/2026 09:05,SENSOR-009,56.78,4.403,NORMAL,c
2026-01-24T23:23:18,SENSOR-008,27.8,1.551,ERROR,C
2025-12-31T02:53:27,SENSOR-046,58.57,4.421,1,C
2026-01-01T20:49:56,SENSOR-039,,2.724,NORMAL,línea A
2026-01-20T16:28:44,SENSOR-012,37.39,3.014,ok,Linea A
2026-01-21 09:42:24,SENSOR-050,62.75,2.544,0,A
2026-01-20 18:41:02,SENSOR-030,33.19,4.383,NORMAL,b
2025-12-30T01:17:18,SENSOR-030,32.76,3.381,1,b
01/01/2026 21:24,SENSOR-013,,0.376,0,Linea A
29/12/2025 20:55,SENSOR-021,"73,65",0.555,NORMAL,línea A
2026-01-05 15:10:27,SENSOR-038,79.45,0.362,OK,línea A
2026-01-10 11:34:17,SENSOR-039,,0.492,OK,Linea C
2026-01-06T09:10:42,SENSOR-030,54.89,4.248,ok,Linea B
2026-01-27 13:49:05,SENSOR-049,71.28,0.921,2,c
2026-01-19T20:44:17,SENSOR-024,62.72,0.687,OK,C
26/01/2026 21:11,SENSOR-023,32.08,4.692,OK,línea A
2026-01-19 11:09:57,SENSOR-008,39.98,2.942,ok,línea C
2026-01-21T16:34:26,SENSOR-030,38.51,1.643,NORMAL,línea B
2026-01-14T06:02:43,SENSOR-016,68.69,0.844,Alerta,B
2026-01-19T10:39:21,SENSOR-004,21.98,4.905,0,B
2026-01-11T01:31:08,SENSOR-050,58.63,4.157,0,línea C
09/01/2026 16:37,SENSOR-024,,10.712,Alerta,línea A
2026-01-18T04:22:21,SENSOR-022,43.71,4.998,NORMAL,c
2026-01-24T06:33:39,SENSOR-002,69.77,4.654,OK,c
2026-01-16 11:17:40,SENSOR-022,48.14,2.615,OK,A
2025-12-29T15:31:08,SENSOR-009,"39,21",3.359,0,Linea C
10/01/2026 02:21,SENSOR-010,66.04,1.503,1,b
2026-01-18 12:33:12,SENSOR-042,44.72,1.209,0,C
06/01/2026 11:17,SENSOR-032,54.55,1.953,1,c
2026-01-22 07:06:47,SENSOR-017,22.78,2.177,0,Linea C
15/01/2026 21:01,SENSOR-022,45.59,2.398,0,c
2026-01-19 07:25:43,SENSOR-017,76.39,0.895,warning,Linea B
2026-01-04 21:11:18,SENSOR-032,53.34,4.535,WARN,línea B
2026-01-16T04:27:59,SENSOR-004,62.19,0.665,Alerta,Linea B
27/01/2026 22:19,SENSOR-021,,27.667,OK,a
2025-12-30T06:02:39,SENSOR-009,36.65,3.916,ok,A
2025-12-30T18:53:08,SENSOR-028,42.59,4.138,OK,Linea C
04/01/2026 12:39,SENSOR-013,76.38,0.539,ok,c
17/01/2026 09:56,SENSOR-005,45.41,1.439,OK,C
17/01/2026 15:01,SENSOR-029,57.83,0.838,ok,línea C
2026-01-24T15:34:05,SENSOR-031,70.58,1.769,NORMAL,b
08/01/2026 02:39,SENSOR-013,56.85,3.338,ERROR,A
2026-01-04T03:05:22,SENSOR-017,36.77,1.394,NORMAL,C
12/01/2026 23:59,SENSOR-045,2.28,1.024,Alerta,a
23/01/2026 11:36,SENSOR-002,46.48,20.561,OK,línea B
2026-01-01T05:13:46,SENSOR-047,64.16,2.779,ok,Linea B
2026-01-28 09:29:49,SENSOR-014,55.11,0.755,0,C
2026-01-23T02:34:08,SENSOR-026,55.32,0.381,ok,línea C
2026-01-10 20:48:55,SENSOR-004,79.51,2.728,0,C
2026-01-28 06:52:34,SENSOR-031,37.15,0.0,NORMAL,línea A
15/01/2026 09:29,SENSOR-018,67.03,4.465,ok,a
2026-01-22T07:52:33,SENSOR-015,,3.925,0,B
2026-01-13T02:19:10,SENSOR-050,52.72,4.568,1,A
2026-01-05T21:18:13,SENSOR-035,75.15,2.463,0,c
30/12/2025 13:55,SENSOR-029,38.21,2.858,NORMAL,Linea A
2026-01-05T20:00:43,SENSOR-026,71.0,46.407,NORMAL,B
2026-01-26T07:25:23,SENSOR-032,50.52,2.062,0,a
2026-01-03 01:19:31,SENSOR-012,64.14,21.067,NORMAL,a
2026-01-18T10:35:51,SENSOR-018,50.25,3.112,NORMAL,c
04/01/2026 02:12,SENSOR-038,"71,37",4.622,WARN,línea C
2026-01-17T01:01:01,SENSOR-008,59.44,4.999,ok,B
2026-01-10 18:57:21,SENSOR-047,48.83,4.164,ok,C
2026-01-15T08:24:15,SENSOR-035,38.12,1.588,Alerta,c
2026-01-12 09:24:10,SENSOR-004,27.25,3.806,warning,C
2026-01-01T03:03:19,SENSOR-029,32.82,4.742,OK,Linea B
2026-01-16 09:32:09,SENSOR-042,,3.099,ok,línea A
2026-01-09T21:38:27,SENSOR-025,48.88,4.223,OK,línea A
2026-01-06 10:28:12,SENSOR-005,49.92,38.112,NORMAL,B
2026-01-13 05:13:33,SENSOR-022,63.76,2.905,ok,línea C
09/01/2026 10:53,SENSOR-014,168.25,4.777,NORMAL,Linea B
13/01/2026 09:15,SENSOR-034,138.43,0.883,warning,Linea C
2026-01-17 09:38:42,SENSOR-004,48.41,3.591,OK,b
07/01/2026 01:24,SENSOR-013,"26,22",5.533,ok,Linea C
2026-01-12 09:33:19,SENSOR-012,74.21,0.178,0,Linea B
2026-01-07 23:34:53,SENSOR-015,40.3,0.0,ok,Linea B
2026-01-02 05:25:36,SENSOR-028,34.73,1.422,NORMAL,b
29/12/2025 20:45,SENSOR-030,61.2,24.357,0,a
2026-01-24 20:32:10,SENSOR-046,41.52,2.493,NORMAL,C
2026-01-12T11:36:30,SENSOR-040,35.62,4.629,0,Linea B
2026-01-24 03:58:22,SENSOR-044,71.33,0.189,0,línea B
06/01/2026 23:29,SENSOR-025,33.68,3.056,0,línea C
2026-01-12T05:46:33,SENSOR-049,46.24,3.959,0,línea C
2026-01-28 00:07:00,SENSOR-013,49.0,4.451,warning,b
28/01/2026 07:38,SENSOR-043,,2.186,0,b
2026-01-05T09:26:57,SENSOR-038,,0.0,OK,C
31/12/2025 10:24,SENSOR-017,,1.151,OK,C
2026-01-21 00:00:02,SENSOR-030,39.55,4.459,ok,b
06/01/2026 10:55,SENSOR-015,47.54,3.604,OK,Linea B
03/01/2026 14:56,SENSOR-014,73.03,1.281,NORMAL,Linea B
2026-01-26T18:55:34,SENSOR-044,27.2,1.983,NORMAL,a
10/01/2026 16:36,SENSOR-031,63.64,1.083,ok,Linea B
2026-01-07 06:47:03,SENSOR-036,51.68,0.271,NORMAL,a
14/01/2026 18:04,SENSOR-050,37.88,1.993,ok,Linea A
08/01/2026 02:15,SENSOR-031,26.28,2.721,OK,B
2026-01-20T11:14:28,SENSOR-023,72.14,4.656,OK,A
2026-01-14 04:15:19,SENSOR-044,,2.993,ok,b
2026-01-25T07:44:10,SENSOR-029,32.85,1.299,OK,A
2026-01-23 15:20:44,SENSOR-043,66.66,34.678,NORMAL,línea A
2026-01-22T01:10:15,SENSOR-038,64.72,3.142,Alerta,b
2026-01-08 11:54:41,SENSOR-021,178.53,3.98,NORMAL,b
10/01/2026 19:34,SENSOR-003,59.04,0.975,NORMAL,C
2026-01-20 12:34:43,SENSOR-036,57.48,4.913,NORMAL,B
2026-01-24 23:19:39,SENSOR-023,33.98,0.903,FAIL,línea C
13/01/2026 09:02,SENSOR-026,"48,68",0.197,FAIL,Linea C
2026-01-26T08:04:18,SENSOR-048,76.46,1.668,OK,línea B
2026-01-03 18:47:38,SENSOR-017,45.47,4.907,2,línea A
2026-01-18 14:46:15,SENSOR-044,47.65,2.176,0,a
2026-01-24T18:26:16,SENSOR-026,56.82,39.177,ok,a
02/01/2026 04:44,SENSOR-005,45.92,3.967,NORMAL,Linea C
2026-01-22T04:44:42,SENSOR-046,178.39,3.765,0,línea C
2026-01-09 05:31:00,SENSOR-044,,2.588,0,B
2026-01-06T12:15:15,SENSOR-025,66.75,0.983,Alerta,C
2026-01-03T18:33:17,SENSOR-011,36.85,3.153,2,A
2026-01-27T07:51:17,SENSOR-016,,3.43,0,B
2025-12-30 17:08:15,SENSOR-049,49.06,3.195,0,Linea B
2026-01-10T16:42:08,SENSOR-015,"58,06",24.092,NORMAL,Linea B
01/01/2026 02:24,SENSOR-016,"53,09",0.507,0,Linea B
2026-01-21T19:50:36,SENSOR-050,42.52,3.83,OK,B
16/01/2026 12:32,SENSOR-004,,0.517,0,Linea B
2026-01-23 07:24:10,SENSOR-038,"39,83",4.962,OK,B
07/01/2026 04:10,SENSOR-032,118.65,16.868,0,B
04/01/2026 16:06,SENSOR-036,68.9,3.812,0,Linea A
31/12/2025 20:24,SENSOR-034,50.7,0.0,ERROR,línea B
2026-01-01T14:13:02,SENSOR-015,79.78,0.212,ok,b
28/01/2026 01:57,SENSOR-044,74.04,2.549,ok,Linea A
2026-01-09T21:27:36,SENSOR-019,62.91,4.564,ok,Linea A
2026-01-18T06:26:37,SENSOR-047,73.68,3.631,OK,Linea A
2026-01-22 16:17:01,SENSOR-011,58.92,3.598,ok,Linea B
25/01/2026 11:39,SENSOR-002,32.11,4.36,Alerta,B
25/01/2026 19:34,SENSOR-026,30.33,2.349,NORMAL,b
2026-01-19T07:38:51,SENSOR-001,56.27,3.452,ok,Linea A
2026-01-25 08:59:16,SENSOR-038,,4.343,OK,a
2026-01-19 19:05:55,SENSOR-048,76.73,1.264,NORMAL,línea A
21/01/2026 03:04,SENSOR-050,,1.824,ok,línea C
2026-01-01T01:27:14,SENSOR-041,31.59,0.918,ok,A
2026-01-20T18:44:00,SENSOR-039,46.89,1.965,OK,línea A
2026-01-21 17:33:03,SENSOR-001,110.34,1.677,0,b
2026-01-11 04:06:19,SENSOR-016,36.59,2.037,0,línea C
07/01/2026 01:05,SENSOR-009,40.87,2.755,warning,a
2026-01-19T07:58:27,SENSOR-037,26.6,0.0,OK,B
2026-01-21T22:53:11,SENSOR-003,41.4,4.083,0,Linea C
2025-12-30T18:28:22,SENSOR-036,28.27,1.664,ok,Linea B
13/01/2026 09:44,SENSOR-001,"44,49",4.913,1,línea B
2026-01-21T05:37:28,SENSOR-032,42.5,2.856,0,c
26/01/2026 02:58,SENSOR-016,31.15,2.59,NORMAL,Linea A
06/01/2026 02:58,SENSOR-013,49.48,1.603,FAIL,b
16/01/2026 00:02,SENSOR-010,41.18,2.268,ok,c
2026-01-21 00:18:14,SENSOR-017,40.92,2.852,0,a
2026-01-25 16:50:05,SENSOR-011,56.23,4.669,0,c
2026-01-04 10:26:33,SENSOR-002,79.59,2.911,OK,B
12/01/2026 14:47,SENSOR-024,"68,71",3.277,OK,línea C
2025-12-31 14:46:37,SENSOR-050,44.82,4.117,2,línea C
2026-01-25T14:36:00,SENSOR-020,60.35,1.398,0,c
12/01/2026 06:32,SENSOR-020,72.16,2.035,OK,c
16/01/2026 09:47,SENSOR-029,28.17,44.69,OK,C
2026-01-11 21:10:01,SENSOR-008,29.85,2.545,NORMAL,C
03/01/2026 02:20,SENSOR-015,33.46,3.563,OK,línea C
26/01/2026 10:15,SENSOR-016,28.42,3.592,warning,a
2026-01-09T20:44:11,SENSOR-019,55.19,1.006,1,A
2026-01-20 02:17:47,SENSOR-007,"25,52",3.872,0,línea B
2026-01-09 12:05:28,SENSOR-044,73.85,0.919,ok,C
2026-01-14 15:03:31,SENSOR-004,79.01,4.075,0,A
11/01/2026 00:23,SENSOR-050,35.94,4.05,OK,línea C
2026-01-12 09:04:20,SENSOR-020,34.99,2.953,0,a
2026-01-01T12:37:32,SENSOR-036,33.57,4.579,OK,a
17/01/2026 17:36,SENSOR-029,"58,76",1.317,NORMAL,B
2026-01-08T11:05:36,SENSOR-021,44.69,0.836,0,línea A
03/01/2026 20:30,SENSOR-019,69.67,3.054,NORMAL,Linea A
2025-12-30 17:22:23,SENSOR-046,"28,96",3.792,WARN,b
2026-01-10 14:29:18,SENSOR-001,37.43,3.449,NORMAL,Linea B
26/01/2026 08:47,SENSOR-050,"72,75",4.95,ok,B
2026-01-05T12:28:58,SENSOR-012,69.93,3.27,NORMAL,a
2026-01-15 19:52:23,SENSOR-046,"65,53",0.879,0,C
07/01/2026 21:29,SENSOR-021,42.17,2.952,Alerta,Linea B
2026-01-27T19:19:59,SENSOR-046,49.27,4.844,NORMAL,Linea A
2026-01-19T15:40:40,SENSOR-040,40.19,2.183,OK,b
2026-01-01T18:28:35,SENSOR-013,26.46,0.0,NORMAL,A
14/01/2026 03:29,SENSOR-040,61.52,1.161,NORMAL,línea B
03/01/2026 22:59,SENSOR-041,138.58,3.588,OK,a
2026-01-25 15:43:24,SENSOR-043,51.21,0.418,NORMAL,C
2026-01-01T23:30:42,SENSOR-027,76.23,3.966,ok,línea B
2026-01-23T05:51:44,SENSOR-046,44.84,0.927,1,B
2026-01-20T19:44:06,SENSOR-038,41.24,0.0,0,Linea B
17/01/2026 21:45,SENSOR-001,52.51,4.177,0,a
10/01/2026 16:24,SENSOR-029,32.91,4.102,OK,a
2026-01-01T21:23:41,SENSOR-013,34.54,2.362,ok,línea C
2026-01-28 06:52:34,SENSOR-031,37.15,0.0,NORMAL,línea A
2025-12-30T13:21:06,SENSOR-019,63.36,0.117,NORMAL,c
2026-01-03 16:53:59,SENSOR-043,193.24,1.47,WARN,A
2026-01-23T06:00:28,SENSOR-035,155.99,3.109,NORMAL,b
08/01/2026 16:29,SENSOR-027,,0.68,OK,A
24/01/2026 23:46,SENSOR-026,"48,0",2.623,NORMAL,Linea B
20/01/2026 09:54,SENSOR-008,75.73,0.431,OK,Linea C
09/01/2026 21:09,SENSOR-001,64.88,2.699,OK,a
2026-01-01T08:59:00,SENSOR-027,46.15,45.468,OK,Linea C
2026-01-18 01:01:59,SENSOR-028,74.5,2.169,ok,B
2025-12-31T08:21:46,SENSOR-007,51.1,0.261,0,Linea A
2026-01-10T23:01:05,SENSOR-005,45.4,4.321,OK,a
27/01/2026 18:06,SENSOR-039,"36,68",4.274,OK,C
2026-01-12T06:01:12,SENSOR-025,32.57,1.859,2,Linea B
2026-01-06T01:51:45,SENSOR-047,78.39,3.073,1,C
13/01/2026 00:28,SENSOR-026,66.68,2.759,1,Linea B
2026-01-12 13:23:19,SENSOR-034,47.35,0.999,0,c
09/01/2026 00:20,SENSOR-004,46.5,44.394,Alerta,A
2026-01-14 15:25:58,SENSOR-018,74.8,2.905,ok,Linea A
14/01/2026 12:51,SENSOR-019,50.28,1.431,NORMAL,Linea A
25/01/2026 17:43,SENSOR-045,"78,56",4.341,ok,Linea C
2026-01-19 02:04:27,SENSOR-048,50.81,4.854,OK,c
07/01/2026 17:51,SENSOR-027,-1.37,4.215,ERROR,a
2025-12-29 21:50:07,SENSOR-011,48.04,1.33,OK,B
2026-01-16T02:23:58,SENSOR-011,58.89,1.194,WARN,Linea B
2026-01-17T11:13:10,SENSOR-030,72.76,4.561,ok,línea A
22/01/2026 18:20,SENSOR-032,61.39,0.854,0,A
2026-01-28 07:51:47,SENSOR-048,45.54,0.501,WARN,C
2026-01-15T15:11:19,SENSOR-030,73.78,4.69,1,C
2026-01-15 02:47:10,SENSOR-005,61.73,3.772,warning,c
2026-01-16 22:56:18,SENSOR-005,47.28,3.945,OK,A
12/01/2026 01:05,SENSOR-027,41.29,21.49,NORMAL,Linea A
2026-01-15 08:19:02,SENSOR-025,35.94,1.969,ok,a
2026-01-15T18:57:17,SENSOR-025,57.5,2.611,0,Linea B
2026-01-27 08:15:50,SENSOR-033,188.3,2.473,0,línea B
2026-01-19 10:34:36,SENSOR-018,55.65,4.332,Alerta,C
2026-01-13 08:34:06,SENSOR-030,51.01,3.009,0,línea C
29/12/2025 12:07,SENSOR-012,68.2,4.069,NORMAL,Linea C
2026-01-11T21:45:04,SENSOR-015,"62,34",3.829,OK,b
2026-01-24 05:26:17,SENSOR-027,26.7,0.0,0,A
04/01/2026 17:17,SENSOR-007,39.82,2.479,1,a
16/01/2026 02:12,SENSOR-004,58.06,3.348,ok,Linea C
2026-01-23 13:47:36,SENSOR-031,67.34,1.485,0,línea A
2025-12-31 15:46:01,SENSOR-012,70.19,0.819,OK,línea B
2025-12-29T18:14:56,SENSOR-033,"78,95",3.667,ERROR,A
26/01/2026 11:52,SENSOR-013,49.92,4.027,NORMAL,c
2026-01-08T08:09:03,SENSOR-020,61.33,0.114,NORMAL,c
2026-01-04 01:53:19,SENSOR-039,40.22,0.0,OK,b
31/12/2025 16:45,SENSOR-019,35.8,0.0,OK,Linea A
2026-01-28T01:56:35,SENSOR-024,51.09,3.648,ok,línea B
2025-12-29T19:28:30,SENSOR-021,73.76,0.0,Alerta,Linea A
2026-01-08 13:44:14,SENSOR-014,58.59,2.491,OK,c
09/01/2026 14:16,SENSOR-011,73.55,1.375,NORMAL,B
2026-01-14T22:10:44,SENSOR-026,75.39,24.861,OK,Linea A
2026-01-19T07:17:55,SENSOR-028,78.18,3.4,OK,Linea C
2026-01-05 00:15:21,SENSOR-046,67.48,0.736,ok,Linea A
16/01/2026 19:13,SENSOR-045,68.27,1.133,OK,Linea B
2026-01-05 23:36:45,SENSOR-039,181.5,0.901,NORMAL,Linea B
2026-01-04 18:22:24,SENSOR-042,29.98,0.167,0,C
2026-01-15T23:45:15,SENSOR-018,54.67,0.0,OK,a
12/01/2026 08:25,SENSOR-023,44.05,3.686,0,A
2026-01-18 17:52:15,SENSOR-017,29.1,0.741,OK,Linea A
26/01/2026 23:27,SENSOR-016,31.54,4.738,ok,b
2026-01-02 19:11:16,SENSOR-003,54.27,4.326,OK,línea B
2026-01-22T04:12:19,SENSOR-046,74.4,2.63,ok,C
